1.94207283,0.05022558,0.18437744,0.00444071,0.9313
1.93740398,0.09298606,0.18438331,0.00852442,0.9633
1.93397823,0.03623579,0.18448801,0.00330094,0.9550
1.90428051,0.03501573,0.18448936,0.00307720,0.9071
1.91213102,0.06041443,0.18462011,0.00559115,0.9585
1.92036896,0.05097974,0.18468086,0.00457181,0.9325
1.91336949,0.04915028,0.18468821,0.00456250,0.9617
1.98850463,0.05051821,0.18472688,0.00415327,0.8850
1.94298082,0.04010544,0.18473545,0.00344036,0.9022
1.91569084,0.04061206,0.18491549,0.00346293,0.8834
1.92296589,0.03869704,0.18493793,0.00335379,0.9012
1.93430769,0.05340425,0.18496220,0.00494579,0.9685
2.00515618,0.04339981,0.18496567,0.00363490,0.9080
1.90562907,0.07623659,0.18499136,0.00716323,0.9679
1.90539474,0.03412670,0.18500994,0.00303254,0.9152
1.93673350,0.04263136,0.18501567,0.00374283,0.9190
1.89531352,0.05275630,0.18504440,0.00490996,0.9533
1.94890240,0.03792935,0.18506557,0.00333661,0.9264
1.91174090,0.04613380,0.18506772,0.00422381,0.9458
1.94927580,0.04042848,0.18512956,0.00331819,0.8642
1.98606097,0.05277780,0.18513706,0.00405281,0.8238
1.90888174,0.03445834,0.18514184,0.00310414,0.9288
1.92753192,0.04415241,0.18517029,0.00390388,0.9204
1.91849990,0.03956037,0.18520403,0.00357303,0.9356
1.93924691,0.04653375,0.18522226,0.00415728,0.9354
1.92747440,0.04682878,0.18522403,0.00427547,0.9501
1.92008422,0.03903861,0.18526189,0.00339153,0.9004
1.95553819,0.03285804,0.18539121,0.00283115,0.9089
1.93627122,0.04092010,0.18553679,0.00374207,0.9544
1.97235886,0.04314107,0.18563705,0.00380978,0.9383
2.00910121,0.04850011,0.18565316,0.00390362,0.8710
1.93643239,0.03260009,0.18566297,0.00282780,0.9047
1.91653751,0.03764900,0.18567075,0.00347318,0.9522
1.93287839,0.04147526,0.18567697,0.00367571,0.9226
1.92006935,0.04633651,0.18583075,0.00403622,0.9000
1.98393435,0.04222431,0.18593665,0.00352793,0.8915
1.94838710,0.06881608,0.18606754,0.00635537,0.9671
1.98128846,0.03808514,0.18613210,0.00340221,0.9509
1.91986587,0.04157165,0.18621572,0.00380346,0.9433
1.93740189,0.06472555,0.18631540,0.00579503,0.9310
2.03336998,0.06704113,0.18644001,0.00584864,0.9515
1.93869550,0.03632274,0.18658858,0.00309201,0.8845
1.99594732,0.04777619,0.18659991,0.00413048,0.9248
1.98339644,0.05522265,0.18660709,0.00496979,0.9565
1.94422139,0.03923645,0.18662919,0.00344867,0.9156
1.96815993,0.05761933,0.18662971,0.00414951,0.7595
1.94182571,0.03918564,0.18664070,0.00345377,0.9170
1.92239929,0.03083341,0.18665570,0.00273752,0.9144
1.94108100,0.05387893,0.18667175,0.00484357,0.9348
1.98879623,0.06774586,0.18669112,0.00616357,0.9692
1.91532786,0.09864166,0.18671220,0.00925721,0.9627
1.92939507,0.10971996,0.18688693,0.01028287,0.9675
1.96676783,0.06501453,0.18690180,0.00594349,0.9620
1.98848436,0.03800001,0.18692816,0.00329394,0.9221
2.03633892,0.05120355,0.18697269,0.00400142,0.8511
1.99081859,0.03962067,0.18719224,0.00352550,0.9463
1.95522871,0.04080635,0.18724921,0.00333888,0.8544
1.95262861,0.03748549,0.18736030,0.00322465,0.8965
1.96310568,0.03300145,0.18737506,0.00284926,0.9045
1.99002023,0.03913868,0.18738679,0.00306054,0.8304
1.94835131,0.04059433,0.18739427,0.00369316,0.9459
1.96559509,0.03834272,0.18750502,0.00342717,0.9370
2.01775398,0.04404517,0.18755901,0.00358830,0.8764
1.93278079,0.04113217,0.18762648,0.00371956,0.9315
1.95303944,0.03976372,0.18765225,0.00351442,0.9199
2.00454384,0.04589402,0.18765357,0.00363699,0.8465
1.96144058,0.03515705,0.18786551,0.00312163,0.9270
2.01820593,0.03749655,0.18787097,0.00305389,0.8749
1.97999788,0.05333838,0.18791700,0.00480871,0.9499
1.96864339,0.07627036,0.18792756,0.00706970,0.9710
1.95178644,0.03418291,0.18795457,0.00291158,0.8845
2.00391752,0.03797021,0.18803396,0.00325248,0.9129
1.94099241,0.05706594,0.18806292,0.00529554,0.9578
1.94056729,0.03354514,0.18822975,0.00287269,0.8829
1.98580752,0.03880355,0.18859006,0.00330239,0.8961
1.97186450,0.06394618,0.18880180,0.00596415,0.9741
1.98643023,0.03584197,0.18883764,0.00298098,0.8749
1.97046907,0.03421174,0.18894119,0.00287005,0.8749
1.96376697,0.05512934,0.18896747,0.00452240,0.8525
2.04326690,0.04532499,0.18899234,0.00380827,0.9084
